Vorausberechneter Bevölkerungsstand: Bundesländer, Stichtag,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Varianten der Bevölkerungsvorausberechnung, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersjahre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsvorausberechnungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vorausberechneter Bevölkerungsstand (1000);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;97-Jährige;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;4;4;3;3;3;3;2;3;3;4;4;4;4;4;4;4;5;5;5;5;6;6;6;7;7
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;98-Jährige;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;3;3;3;2;2;2;2;2;3;3;3;3;3;3;3;3;4;4;4;4;5;5;5;5
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;99-Jährige;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;4;4
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;100 Jahre und mehr;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;4;4;4;4;4;3;4;4;4;4;5;5;5;6;6;6;6;7;7;8;8
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;Insgesamt;3183;3191;3198;3204;3208;3211;3213;3213;3212;3210;3206;3201;3195;3189;3183;3177;3170;3164;3157;3150;3142;3135;3127;3119;3110;3102;3092;3083;3073;3063;3053;3043;3032;3022;3011;3000;2989;2978;2967;2956;2945;2935
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;unter 1 Jahr;62;62;62;61;61;61;60;60;59;58;58;57;56;55;54;54;53;52;52;51;51;51;50;50;50;51;51;51;51;52;52;52;52;52;52;52;52;52;52;52;51;51
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;1-Jährige;62;62;62;62;62;61;61;60;60;59;59;58;57;56;55;54;54;53;52;52;51;51;51;51;51;51;51;51;51;51;52;52;52;52;52;53;53;52;52;52;52;52
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;2-Jährige;62;62;62;62;62;62;62;61;61;60;59;59;58;57;56;55;55;54;53;53;52;52;51;51;51;51;51;51;51;51;52;52;52;52;53;53;53;53;53;53;52;52
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;3-Jährige;62;62;63;63;63;63;62;62;61;61;60;59;59;58;57;56;55;55;54;53;53;52;52;51;51;51;51;51;51;51;52;52;52;52;53;53;53;53;53;53;53;52
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;4-Jährige;60;62;62;63;63;63;63;62;62;61;61;60;59;59;58;57;56;55;55;54;53;53;52;52;51;51;51;51;51;51;51;52;52;52;52;53;53;53;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;5-Jährige;58;60;63;62;63;63;63;63;62;62;61;61;60;59;59;58;57;56;55;55;54;53;53;52;52;52;51;51;51;51;51;51;52;52;52;52;53;53;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;6-Jährige;56;59;60;63;62;63;63;63;63;62;62;61;61;60;59;59;58;57;56;56;55;54;53;53;52;52;52;51;51;51;51;51;52;52;52;52;52;53;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;7-Jährige;56;57;59;60;63;62;63;63;63;63;62;62;61;61;60;59;59;58;57;56;56;55;54;54;53;52;52;52;51;51;51;51;51;52;52;52;52;53;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;8-Jährige;56;56;57;59;61;63;63;63;63;63;63;62;62;61;61;60;59;59;58;57;56;56;55;54;54;53;53;52;52;51;51;51;51;51;52;52;52;52;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;9-Jährige;57;56;57;57;59;61;63;63;63;63;63;63;62;62;61;61;60;60;59;58;57;57;56;55;54;54;53;53;52;52;52;51;51;51;52;52;52;52;52;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;10-Jährige;56;57;56;57;57;59;61;63;63;63;63;63;63;62;62;61;61;60;60;59;58;57;57;56;55;54;54;53;53;52;52;52;52;51;52;52;52;52;52;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;11-Jährige;57;56;57;56;57;57;59;61;63;63;63;63;63;63;62;62;61;61;60;60;59;58;57;57;56;55;55;54;53;53;52;52;52;52;52;52;52;52;52;52;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;12-Jährige;57;58;57;57;57;57;57;59;61;63;63;63;63;63;63;62;62;62;61;60;60;59;58;58;57;56;55;55;54;53;53;52;52;52;52;52;52;52;52;52;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;13-Jährige;56;58;58;57;58;57;57;57;59;61;63;63;63;63;63;63;62;62;62;61;61;60;59;58;58;57;56;55;55;54;54;53;53;52;52;52;52;52;52;52;52;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;14-Jährige;57;56;58;58;57;58;57;57;58;60;61;63;63;63;63;63;63;63;62;62;61;61;60;59;59;58;57;56;56;55;54;54;53;53;52;52;52;52;52;52;52;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;15-Jährige;58;58;57;58;58;57;58;57;57;58;60;61;63;63;63;63;63;63;63;62;62;61;61;60;59;59;58;57;56;56;55;54;54;53;53;53;52;52;52;52;52;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;16-Jährige;58;58;58;57;58;58;57;58;57;58;58;60;61;63;63;64;64;64;63;63;62;62;61;61;60;60;59;58;57;57;56;55;55;54;54;53;53;53;52;52;52;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;17-Jährige;59;58;59;58;57;58;59;57;58;57;58;58;60;61;64;63;64;64;64;64;63;63;62;62;61;61;60;59;58;58;57;56;56;55;54;54;53;53;53;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;18-Jährige;61;60;59;59;59;58;59;59;58;58;58;58;58;60;62;64;63;64;64;64;64;63;63;63;62;62;61;60;60;59;58;57;57;56;55;55;54;54;54;53;53;53
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;19-Jährige;65;62;61;60;60;60;59;60;60;58;59;58;58;59;61;62;64;64;65;65;64;64;64;64;63;63;62;61;61;60;59;59;58;57;57;56;56;55;55;54;54;54
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;20-Jährige;68;67;64;62;61;62;61;59;61;61;59;60;59;59;59;61;63;65;65;65;65;65;65;65;64;64;63;63;62;62;61;60;60;59;58;58;57;56;56;56;55;55
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;21-Jährige;71;69;68;65;64;63;63;62;60;61;61;60;60;59;60;60;62;63;66;65;66;66;66;66;65;65;65;64;64;63;62;62;61;60;60;59;58;58;57;57;57;56
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;22-Jährige;76;73;71;70;67;65;64;64;63;61;62;62;60;61;60;60;61;63;64;66;66;66;66;66;66;66;66;65;65;64;64;63;63;62;61;61;60;59;59;58;58;58
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;23-Jährige;76;78;74;72;71;68;66;65;65;63;62;63;62;61;62;60;61;61;63;65;67;67;67;67;67;67;67;66;66;66;65;65;64;63;63;62;61;61;60;60;59;59
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;24-Jährige;75;78;79;76;74;72;69;67;66;65;64;62;63;63;61;62;61;62;62;64;65;68;67;68;68;68;68;67;67;67;66;66;65;65;64;64;63;62;62;61;61;60
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;25-Jährige;76;76;79;81;77;75;73;70;68;66;66;65;63;64;64;62;63;62;62;62;64;66;68;68;68;68;68;68;68;68;67;67;67;66;65;65;64;64;63;62;62;61
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;26-Jährige;78;78;77;80;82;78;75;74;70;68;67;66;65;63;64;64;62;63;62;62;63;65;66;68;68;69;69;69;69;68;68;68;67;67;67;66;65;65;64;64;63;62
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;27-Jährige;79;79;79;78;81;82;79;76;75;71;69;67;67;65;64;64;64;63;63;62;63;63;65;67;69;69;69;69;69;69;69;69;68;68;67;67;66;66;65;65;64;63
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;28-Jährige;82;80;80;79;79;81;83;79;76;75;71;69;67;67;65;64;65;65;63;64;63;63;63;65;67;69;69;69;70;70;69;69;69;69;68;68;67;67;66;66;65;64
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;29-Jährige;86;82;81;81;80;79;82;83;79;77;75;71;69;68;67;66;64;65;65;63;64;63;63;64;66;67;69;69;70;70;70;70;69;69;69;68;68;68;67;66;66;65
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;30-Jährige;85;87;83;81;81;80;80;82;83;80;77;75;72;69;68;67;66;64;65;65;63;64;63;64;64;66;67;70;69;70;70;70;70;70;69;69;69;68;68;67;67;66
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;31-Jährige;86;86;88;84;82;82;81;80;82;84;80;77;75;72;69;68;67;66;64;65;65;64;64;63;64;64;66;68;70;69;70;70;70;70;70;70;69;69;68;68;67;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;32-Jährige;83;86;86;88;84;82;82;81;80;82;84;80;77;76;72;70;68;68;66;65;65;65;64;65;63;64;64;66;68;70;70;70;70;70;70;70;70;69;69;68;68;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;33-Jährige;82;84;87;87;88;84;82;82;81;80;82;84;80;77;76;72;70;68;68;66;65;66;66;64;65;64;64;64;66;68;70;70;70;70;70;70;70;70;69;69;69;68
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;34-Jährige;79;82;84;87;87;89;85;82;82;81;80;82;84;80;77;76;72;70;68;68;66;65;66;66;64;65;64;64;64;66;68;70;70;70;70;70;70;70;70;69;69;69
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;35-Jährige;80;79;83;85;88;87;89;85;83;82;81;80;82;84;80;77;76;72;70;68;68;66;65;66;66;64;65;64;64;65;67;68;70;70;70;70;70;70;70;70;69;69
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;36-Jährige;79;80;80;83;85;88;87;89;85;83;83;81;80;82;84;80;77;76;72;70;68;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70;71;70;70;70;69
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;37-Jährige;81;80;80;80;84;85;88;88;89;85;83;83;81;80;82;84;80;77;76;72;70;68;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70;71;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;38-Jährige;81;82;80;81;80;84;85;88;88;89;85;83;83;81;81;82;84;80;77;76;72;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;39-Jährige;82;81;82;80;81;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;40-Jährige;79;82;82;83;81;81;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;41-Jährige;78;79;82;82;83;81;82;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;42-Jährige;77;78;79;83;82;83;81;82;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;43-Jährige;77;77;78;79;83;82;83;81;82;81;85;86;89;88;90;85;83;83;81;81;83;84;80;78;76;73;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;44-Jährige;75;77;77;78;79;83;83;83;81;82;81;85;86;89;88;90;85;83;83;81;81;83;84;80;78;76;73;70;69;68;67;65;66;66;64;65;64;64;65;67;68;70
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;45-Jährige;76;75;77;77;78;79;83;83;83;81;82;81;85;86;89;88;90;85;83;83;81;81;83;84;80;78;76;73;70;69;68;67;65;66;66;64;65;64;64;65;67;68
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;46-Jährige;76;76;75;77;77;78;80;83;83;83;81;82;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;73;70;69;68;67;65;66;66;64;65;64;64;65;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;47-Jährige;81;76;76;75;77;77;78;80;83;83;83;81;82;81;84;86;89;88;90;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64;65
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;48-Jährige;88;81;76;76;75;77;77;78;79;83;83;83;81;82;81;84;86;89;88;89;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64;64
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;49-Jährige;91;88;81;76;76;75;77;77;78;79;83;82;83;81;82;81;84;86;88;88;89;85;83;83;81;81;83;84;80;78;76;72;70;69;68;67;65;66;66;64;65;64
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;50-Jährige;98;91;88;81;76;76;75;77;77;78;79;83;82;83;81;81;81;84;86;88;88;89;85;83;83;81;80;82;84;80;77;76;72;70;69;68;67;65;66;66;64;65
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;51-Jährige;102;98;91;87;81;76;76;75;77;77;78;79;82;82;83;81;81;81;84;86;88;88;89;85;83;82;81;80;82;84;80;77;76;72;70;68;68;67;65;66;66;64
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;52-Jährige;104;102;97;91;87;81;76;76;75;77;77;78;79;82;82;82;81;81;81;84;85;88;87;89;85;83;82;81;80;82;83;80;77;76;72;70;68;68;66;65;66;66
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;53-Jährige;106;104;102;97;91;87;81;76;75;74;76;77;78;79;82;82;82;80;81;81;84;85;88;87;89;85;82;82;81;80;82;83;80;77;76;72;70;68;68;66;65;66
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;54-Jährige;106;105;103;101;97;90;87;80;75;75;74;76;76;77;78;82;81;82;80;81;80;84;85;88;87;89;84;82;82;81;80;82;83;79;77;75;72;70;68;68;66;65
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;55-Jährige;106;105;105;103;101;96;90;86;80;75;75;74;76;76;77;78;82;81;82;80;81;80;83;85;88;87;88;84;82;82;80;80;82;83;79;77;75;72;69;68;67;66
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;56-Jährige;104;105;105;104;102;101;96;90;86;80;75;75;73;75;76;77;78;81;81;82;80;80;80;83;85;87;87;88;84;82;82;80;80;81;83;79;77;75;71;69;68;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;57-Jährige;99;103;105;104;104;102;100;96;89;86;79;74;74;73;75;75;76;78;81;81;81;79;80;80;83;84;87;86;88;84;82;81;80;79;81;82;79;76;75;71;69;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;58-Jährige;97;99;103;104;104;103;101;100;95;89;85;79;74;74;73;75;75;76;77;81;80;81;79;80;79;82;84;87;86;88;83;81;81;80;79;81;82;79;76;75;71;69
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;59-Jährige;93;96;98;102;104;103;103;101;99;94;88;85;78;74;73;72;74;75;76;77;80;80;81;79;79;79;82;84;86;86;87;83;81;81;79;79;81;82;78;76;74;71
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;60-Jährige;90;92;95;97;101;103;102;102;100;98;94;88;84;78;73;73;72;74;74;75;76;80;80;80;78;79;79;82;83;86;85;87;83;81;80;79;78;80;81;78;75;74
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;61-Jährige;85;89;91;95;97;101;102;101;101;99;98;93;87;84;77;73;72;72;74;74;75;76;79;79;80;78;79;78;81;83;85;85;86;82;80;80;79;78;80;81;77;75
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;62-Jährige;82;84;88;91;94;96;100;101;101;100;98;97;92;86;83;77;72;72;71;73;73;74;76;79;79;79;77;78;78;81;82;85;84;86;82;80;79;78;77;79;80;77
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;63-Jährige;79;82;83;87;90;93;95;99;100;100;100;98;96;92;86;82;76;72;71;71;73;73;74;75;78;78;79;77;78;77;80;82;84;84;85;81;79;79;78;77;79;80
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;64-Jährige;75;78;81;82;87;89;92;94;98;100;99;99;97;95;91;85;82;76;71;71;70;72;72;73;75;78;78;78;76;77;77;80;81;84;83;85;81;79;78;77;76;78
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;65-Jährige;73;74;77;80;81;86;88;91;93;97;99;98;98;96;94;90;84;81;75;70;70;69;71;72;73;74;77;77;78;76;76;76;79;81;83;83;84;80;78;78;77;76
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;66-Jährige;69;72;73;76;79;80;85;87;90;92;96;98;97;97;95;93;89;83;80;74;70;70;69;71;71;72;73;77;76;77;75;76;75;79;80;83;82;84;79;77;77;76
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;67-Jährige;70;68;71;73;75;78;80;84;86;89;91;95;97;96;96;94;92;88;83;79;74;69;69;68;70;70;72;73;76;76;76;75;75;75;78;79;82;81;83;79;77;77
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;68-Jährige;68;69;67;70;72;74;77;79;83;85;88;90;94;95;95;95;93;91;87;82;79;73;68;68;68;69;70;71;72;75;75;76;74;74;74;77;79;81;81;82;78;76
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;69-Jährige;69;67;68;67;69;71;73;76;77;82;84;87;89;93;94;94;94;92;90;86;81;78;72;68;68;67;69;69;70;71;74;74;75;73;74;73;76;78;80;80;81;77
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;70-Jährige;68;68;66;67;65;68;70;72;75;76;80;83;86;88;91;93;92;92;91;89;85;80;77;71;67;67;66;68;68;69;70;74;73;74;72;73;73;76;77;80;79;81
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;71-Jährige;63;67;67;65;65;64;67;68;71;74;75;79;82;84;86;90;92;91;91;89;88;84;79;76;70;66;66;65;67;67;68;70;73;73;73;72;72;72;75;76;79;78
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;72-Jährige;59;62;66;65;63;64;63;66;67;70;72;74;78;80;83;85;89;90;90;90;88;87;83;78;75;69;65;65;64;66;67;68;69;72;72;72;71;71;71;74;75;78
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;73-Jährige;50;58;61;64;64;62;63;62;65;66;69;71;73;77;79;82;84;87;89;88;88;87;85;82;77;74;68;64;64;63;65;66;67;68;71;71;71;70;70;70;73;74
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;74-Jährige;41;49;56;60;63;63;61;62;61;64;65;67;70;71;75;77;80;82;86;87;87;87;85;84;80;75;72;67;63;63;62;64;65;66;67;70;70;70;69;69;69;72
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;75-Jährige;54;40;48;55;58;62;61;60;60;60;62;63;66;68;70;74;76;79;81;84;86;85;85;84;83;79;74;71;66;62;62;61;63;64;65;66;69;69;69;68;68;68
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;76-Jährige;53;53;39;46;54;57;60;60;58;59;58;61;62;64;67;68;72;74;77;79;82;84;84;84;82;81;78;73;70;65;61;61;60;62;63;63;65;68;67;68;67;67
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;77-Jährige;49;51;51;38;45;52;55;58;58;57;57;57;59;60;63;65;67;70;73;75;77;80;82;82;82;80;79;76;71;68;64;60;60;59;61;61;62;63;66;66;67;65
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;78-Jährige;58;48;50;49;37;44;50;53;57;57;55;56;55;58;59;61;63;65;68;71;73;75;78;80;80;80;78;77;74;69;67;62;58;58;58;60;60;61;62;65;65;66
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;79-Jährige;61;56;46;48;48;35;42;49;52;55;55;53;54;53;56;57;59;61;63;66;69;71;73;76;78;78;78;76;75;72;68;65;61;57;57;56;58;59;60;61;63;63
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;80-Jährige;57;58;54;44;46;46;34;40;47;50;53;53;51;52;51;54;55;57;59;61;64;66;69;71;74;75;75;75;74;73;70;66;63;59;55;55;55;57;57;58;59;62
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;81-Jährige;51;55;55;51;42;44;44;32;39;45;47;50;51;49;50;49;52;53;55;57;59;62;64;66;68;71;73;73;73;72;71;68;64;61;57;54;54;53;55;55;56;57
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;82-Jährige;45;48;52;52;49;40;41;41;31;37;43;45;48;48;47;48;47;49;50;53;55;56;59;61;64;65;68;70;70;70;69;68;65;61;59;55;52;52;51;53;53;54
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;83-Jährige;41;42;45;49;49;46;38;39;39;29;35;40;43;45;46;44;45;45;47;48;50;52;53;56;58;61;62;65;67;66;67;66;65;62;59;56;53;49;50;49;51;51
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;84-Jährige;37;38;39;42;45;46;43;35;36;37;27;32;38;40;43;43;42;43;42;44;45;47;49;50;53;55;57;59;62;63;63;63;62;62;59;56;54;50;47;47;47;48
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;85-Jährige;31;34;35;36;39;42;42;39;32;34;34;25;30;35;37;40;40;39;40;39;41;42;44;46;47;50;52;54;55;58;59;59;60;59;58;56;53;51;47;45;45;44
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;86-Jährige;23;28;31;32;33;35;38;39;36;30;31;31;23;28;32;34;37;37;36;37;36;38;39;41;43;44;46;48;50;52;54;55;55;56;55;54;52;49;48;44;42;42
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;87-Jährige;20;21;25;28;29;30;32;34;35;33;27;28;28;21;25;29;31;33;34;33;34;33;35;36;38;39;40;43;44;46;48;50;51;51;52;51;50;49;46;44;41;39
Hessen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);Insgesamt;88-Jährige;18;18;18;23;24;26;26;28;31;31;29;24;25;25;19;23;26;28;30;30;30;30;30;32;33;34;36;37;39;40;42;44;46;47;47;47;47;46;45;42;41;38
